"ANNEX1_GENUS","NCBI_SUB_TAXA","NCBI_TAXONOMY_LINK","INCLUDE_APPROVED_SIGN","EXCLUDE_APPROVED_SIGN"
" ","   Astragalus albicaulis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1080389","   ","   "
" ","   Astragalus asper","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1080390","   ","   "
" ","   Astragalus pallescens","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1080391","   ","   "
" ","   Astragalus peterfii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1080392","   ","   "
" ","   Astragalus tarchankuticus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1080393","   ","   "
" ","   Astragalus ucrainicus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1080394","   ","   "
" ","   Astragalus varius","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1080395","   ","   "
" ","   Astragalus holmgreniorum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1081487","   ","   "
" ","   Astragalus pseudoglaucus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1081652","   ","   "
" ","   Astragalus onobrychis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1091133","   ","   "
" ","   Astragalus ernestii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1108645","   ","   "
" ","   Astragalus tibetanus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1131464","   ","   "
" ","   Astragalus contortuplicatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1182583","   ","   "
" ","   Astragalus dasyanthus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1182584","   ","   "
" ","   Astragalus hispanicus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1182585","   ","   "
" ","   Astragalus nummularius","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1182586","   ","   "
" ","   Astragalus scopiformis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1182587","   ","   "
" ","   Astragalus spruneri","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1182588","   ","   "
" ","   Astragalus sulcatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1182589","   ","   "
" ","   Astragalus aestimabilis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193436","   ","   "
" ","   Astragalus argyroides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193437","   ","   "
" ","   Astragalus aucheri","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193438","   ","   "
" ","   Astragalus baraftabensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193439","   ","   "
" ","   Astragalus dendroproselius","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193440","   ","   "
" ","   Astragalus djenarensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193441","   ","   "
" ","   Astragalus eburneus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193442","   ","   "
" ","   Astragalus husseinovii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193443","   ","   "
" ","   Astragalus juladakensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193444","   ","   "
" ","   Astragalus juratzkanus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193445","   ","   "
" ","   Astragalus melanocalyx","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193446","   ","   "
" ","   Astragalus nigrolineatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193447","   ","   "
" ","   Astragalus pravitzii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193448","   ","   "
" ","   Astragalus saadatabadensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193449","   ","   "
" ","   Astragalus sitiens","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193450","   ","   "
" ","   Astragalus sumbari","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193451","   ","   "
" ","   Astragalus viridis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193452","   ","   "
" ","   Astragalus xiphidium","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193453","   ","   "
" ","   Astragalus zoshkensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1193454","   ","   "
" ","   Astragalus aduncus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197408","   ","   "
" ","   Astragalus arguricus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197409","   ","   "
" ","   Astragalus bijarensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197410","   ","   "
" ","   Astragalus brachyodontus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197411","   ","   "
" ","   Astragalus brevipes","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197412","   ","   "
" ","   Astragalus effusus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197413","   ","   "
" ","   Astragalus goktschaicus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197414","   ","   "
" ","   Astragalus huthianus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197415","   ","   "
" ","   Astragalus jodostachys","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197416","   ","   "
" ","   Astragalus lunatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197417","   ","   "
" ","   Astragalus neochaldoranicus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197418","   ","   "
" ","   Astragalus oligoflorus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197419","   ","   "
" ","   Astragalus parvarensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197420","   ","   "
" ","   Astragalus psoraloides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197421","   ","   "
" ","   Astragalus scapiger","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197422","   ","   "
" ","   Astragalus sevangensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197423","   ","   "
" ","   Astragalus sufianicus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197424","   ","   "
" ","   Astragalus trifoliolatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197425","   ","   "
" ","   Astragalus vegetus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197426","   ","   "
" ","   Astragalus xerophilus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1197427","   ","   "
" ","   Astragalus hymenocalyx","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1198030","   ","   "
" ","   Astragalus ajubensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219492","   ","   "
" ","   Astragalus alopecurus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219493","   ","   "
" ","   Astragalus bezudensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219494","   ","   "
" ","   Astragalus caryolobus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219495","   ","   "
" ","   Astragalus foliosus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219496","   ","   "
" ","   Astragalus hamadanus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219497","   ","   "
" ","   Astragalus maabudii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219498","   ","   "
" ","   Astragalus macrocephalus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219499","   ","   "
" ","      Astragalus macrocephalus subsp. finitimus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219500","   ","   "
" ","      Astragalus macrocephalus subsp. macrocephalus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219501","   ","   "
" ","   Astragalus megalotropis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219502","   ","   "
" ","   Astragalus melanophrurius","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219503","   ","   "
" ","   Astragalus meridionalis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219504","   ","   "
" ","   Astragalus neoassadianus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219505","   ","   "
" ","   Astragalus phlomoides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219506","   ","   "
" ","   Astragalus saetiger","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219507","   ","   "
" ","   Astragalus schahrudensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219508","   ","   "
" ","   Astragalus speciosus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219509","   ","   "
" ","   Astragalus turbinatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219510","   ","   "
" ","   Astragalus victoriae","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219511","   ","   "
" ","   Astragalus zarjabadensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1219512","   ","   "
" ","   Astragalus helmii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1226527","   ","   "
" ","   Astragalus flexuosus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1234496","   ","   "
" ","      Astragalus flexuosus var. flexuosus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2878230","   ","   "
" ","   Astragalus laxmannii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1234497","   ","   "
" ","      Astragalus laxmannii var. robustior","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=278718","   ","   "
" ","   Astragalus keredjensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1234775","   ","   "
" ","   Astragalus wolgensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1262939","   ","   "
" ","   Astragalus achundovii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264800","   ","   "
" ","   Astragalus akmanii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264801","   ","   "
" ","   Astragalus ancistrocarpus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264802","   ","   "
" ","   Astragalus bachmarensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264803","   ","   "
" ","   Astragalus beypazaricus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264804","   ","   "
" ","   Astragalus brachycarpus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264805","   ","   "
" ","   Astragalus brevidentatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264806","   ","   "
" ","   Astragalus cariensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264807","   ","   "
" ","   Astragalus cedreticola","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264808","   ","   "
" ","   Astragalus cinereus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264809","   ","   "
" ","   Astragalus clavatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264810","   ","   "
" ","   Astragalus cornutus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264811","   ","   "
" ","   Astragalus czorochensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264812","   ","   "
" ","   Astragalus dasycarpus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264813","   ","   "
" ","   Astragalus elongatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264814","   ","   "
" ","   Astragalus frickii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264815","   ","   "
" ","   Astragalus germanicopolitanus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264816","   ","   "
" ","   Astragalus gladiatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264817","   ","   "
" ","   Astragalus glaucophyllus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264818","   ","   "
" ","   Astragalus hartvigii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264819","   ","   "
" ","   Astragalus kastamonuensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264820","   ","   "
" ","   Astragalus lasioglottis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264821","   ","   "
" ","   Astragalus longisubulatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264822","   ","   "
" ","   Astragalus melanocarpus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264823","   ","   "
" ","   Astragalus micrancistrus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264824","   ","   "
" ","   Astragalus nezaketiae","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264825","   ","   "
" ","   Astragalus nigrifructus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264826","   ","   "
" ","   Astragalus nitens","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264827","   ","   "
" ","   Astragalus olurensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264828","   ","   "
" ","   Astragalus oreades","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264829","   ","   "
" ","   Astragalus ovatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264830","   ","   "
" ","   Astragalus polhillii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264831","   ","   "
" ","   Astragalus saganlugensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264832","   ","   "
" ","   Astragalus sanguinolentus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264833","   ","   "
" ","   Astragalus scabrifolius","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264834","   ","   "
" ","   Astragalus schizopterus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264835","   ","   "
" ","   Astragalus scholerianus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264836","   ","   "
" ","   Astragalus sigmoideus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264837","   ","   "
" ","   Astragalus subulatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264838","   ","   "
" ","   Astragalus taochius","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264839","   ","   "
" ","   Astragalus tigridis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264840","   ","   "
" ","   Astragalus turkmenensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264841","   ","   "
" ","   Astragalus vexillaris","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264842","   ","   "
" ","   Astragalus viciifolius","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264843","   ","   "
" ","   Astragalus yildirimlii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264844","   ","   "
" ","   Astragalus zaraensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1264845","   ","   "
" ","   Astragalus agnicidus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1277752","   ","   "
" ","   Astragalus congdonii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1277753","   ","   "
" ","   Astragalus howellii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1277754","   ","   "
" ","   Astragalus misellus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1277755","   ","   "
" ","   Astragalus oniciformis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1277756","   ","   "
" ","   Astragalus paysonii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1277757","   ","   "
" ","   Astragalus peckii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1277758","   ","   "
" ","   Astragalus toquimanus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1277759","   ","   "
" ","   Astragalus umbraticus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1277760","   ","   "
" ","   Astragalus nutzotinensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1301344","   ","   "
" ","   Astragalus angulosus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302565","   ","   "
" ","   Astragalus angustifolius","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302566","   ","   "
" ","   Astragalus baalbekensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302567","   ","   "
" ","   Astragalus berytheus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302568","   ","   "
" ","   Astragalus bethlehemiticus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302569","   ","   "
" ","   Astragalus cedreti","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302570","   ","   "
" ","   Astragalus cephalotes","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302571","   ","   "
" ","   Astragalus coluteoides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302572","   ","   "
" ","   Astragalus cruentiflorus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302573","   ","   "
" ","   Astragalus dictyocarpus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302574","   ","   "
" ","   Astragalus ehdenensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302576","   ","   "
" ","   Astragalus ehrenbergii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302577","   ","   "
" ","   Astragalus emarginatus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302578","   ","   "
" ","   Astragalus hirsutissimus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302579","   ","   "
" ","   Astragalus kurnet-es-saudae","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302580","   ","   "
" ","   Astragalus lepidanthus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302581","   ","   "
" ","   Astragalus macrocarpus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302582","   ","   "
" ","   Astragalus psilodontius","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302583","   ","   "
" ","   Astragalus trichopterus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302584","   ","   "
" ","   Astragalus zachlensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1302585","   ","   "
" ","   Astragalus drusorum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1315030","   ","   "
" ","   Astragalus akhundzadahensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357743","   ","   "
" ","   Astragalus ammodendron","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357744","   ","   "
" ","   Astragalus baharensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357745","   ","   "
" ","   Astragalus bazarganii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357746","   ","   "
" ","   Astragalus biarjmandicus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357747","   ","   "
" ","   Astragalus brevicalycinus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357748","   ","   "
" ","   Astragalus darrehbidensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357749","   ","   "
" ","   Astragalus erwinii-gaubae","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357750","   ","   "
" ","   Astragalus farsicus","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357751","   ","   "
" ","   Astragalus gebleri","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357752","   ","   "
" ","   Astragalus ghamishluensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357753","   ","   "
" ","   Astragalus griffithii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357754","   ","   "
" ","   Astragalus inchebroonensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357755","   ","   "
" ","   Astragalus jaskensis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1357756","   ","   "
